1469277,27,5,1986,8,male,726,10,5,0,0,0,0,0,0
1295731,27,21,1986,8,male,292,9,8,0,0,0,0,0,0
1916286,27,19,1986,9,female,467,10,7,0,0,0,0,0,0
1714376,27,15,1986,9,female,479,9,6,0,1,0,1,0,0
1689614,27,14,1986,9,male,362,10,5,0,0,0,0,0,0
2152198,29,24,1984,11,female,651,9,6,0,0,0,0,0,0
1689626,29,28,1984,11,male,675,9,4,0,5,0,5,0,0
1884200,29,25,1984,12,female,753,10,10,0,0,0,0,0,0
1756788,28,19,1985,1,female,861,10,5,0,0,0,0,0,0
1642141,28,2,1985,1,female,600,9,8,0,0,0,0,0,0
1163847,28,21,1985,1,male,443,10,1,0,0,0,0,0,0
1953757,28,17,1985,1,male,163,9,4,0,0,0,0,0,0
1650571,28,15,1985,1,female,151,9,6,0,0,0,0,0,0
1123399,28,1,1985,1,male,1162,10,6,0,1,0,1,0,0
1538580,28,1,1985,1,male,663,9,9,0,0,0,0,0,0
1501046,28,1,1985,1,male,445,10,10,0,0,0,0,0,0
1820307,28,1,1985,1,female,297,10,6,0,0,0,0,0,0
1526301,28,1,1985,1,female,181,9,6,0,0,0,0,0,0
1487925,28,1,1985,1,female,87,9,1,0,0,0,0,0,0
1939238,28,8,1985,3,male,132,10,8,0,0,0,0,0,0
2184336,28,4,1985,4,male,159,9,6,0,0,0,0,0,0
1205840,28,8,1985,5,male,205,10,6,0,0,0,0,0,0
1910264,28,23,1985,5,male,146,10,5,0,0,0,0,0,0
1628613,28,5,1985,5,female,38,10,10,0,0,0,0,0,0
1085145,28,23,1985,5,male,34,9,5,0,0,0,0,0,0
1524301,28,16,1985,5,male,8,9,3,0,0,0,0,0,0
1779888,28,5,1985,6,male,313,10,2,0,0,0,0,0,0
1174503,28,21,1985,6,male,279,9,7,0,0,0,0,0,0
1158926,28,1,1985,6,female,324,10,8,0,0,0,0,0,0
1168493,28,17,1985,7,female,210,9,8,0,1,0,1,0,0
1959894,28,27,1985,8,male,156,10,10,0,0,0,0,0,0
1313193,28,16,1985,9,female,607,10,6,0,0,0,0,0,0
1348745,30,15,1983,11,male,351,9,7,0,0,0,0,0,0
1049595,30,1,1983,12,female,319,9,5,0,0,0,0,0,0
1281048,29,5,1984,1,male,279,10,8,0,0,0,0,0,0
2074582,29,16,1984,1,female,152,9,3,0,0,0,0,0,0
1218769,29,24,1984,4,female,296,10,2,0,0,0,0,0,0
1793508,29,11,1984,4,male,141,9,5,0,0,0,0,0,0
1268078,29,12,1984,5,female,445,9,7,0,0,0,0,0,0
1820463,29,18,1984,5,male,44,10,9,0,0,0,0,0,0
1871879,29,23,1984,6,female,803,9,3,0,0,0,0,0,0
1059234,29,29,1984,6,male,203,9,0,0,0,0,0,0,0
1325538,29,13,1984,6,male,62,10,9,0,0,0,0,0,0
1674789,29,24,1984,7,male,106,10,10,0,0,0,0,0,0
1538500,29,24,1984,8,male,510,10,7,0,0,0,0,0,0
1236854,29,10,1984,8,male,237,9,4,0,2,0,2,0,0
1134604,29,19,1984,9,male,803,9,8,0,0,0,0,0,0
1677981,29,7,1984,9,female,582,10,6,0,0,0,0,0,0
2027440,29,16,1984,10,male,340,10,5,0,3,0,0,0,3
1136159,29,18,1984,10,female,323,10,10,0,5,0,1,0,4
1938521,31,22,1982,11,male,516,9,1,0,0,0,0,0,0
1153780,31,5,1982,12,male,36,9,6,0,1,0,1,0,0
2096082,30,3,1983,1,male,653,9,6,0,0,0,0,0,0
2040470,30,1,1983,1,male,204,10,1,0,0,0,0,0,0
1020749,30,14,1983,2,male,303,10,9,0,0,0,0,0,0
1283418,30,23,1983,2,male,42,10,4,0,0,0,0,0,0
1770158,30,6,1983,3,male,940,9,3,0,2,0,0,0,2
1718937,30,3,1983,3,female,283,9,1,0,0,0,0,0,0
2092687,30,23,1983,3,male,27,9,9,0,0,0,0,0,0
1818486,30,25,1983,4,male,543,9,4,0,0,0,0,0,0
1220782,30,20,1983,5,male,81,10,9,0,0,0,0,0,0
2111519,30,28,1983,6,male,704,9,4,0,0,0,0,0,0
2006863,30,22,1983,6,female,407,10,7,0,0,0,0,0,0
1241572,30,24,1983,6,female,255,10,10,0,0,0,0,0,0
2165449,30,14,1983,7,male,8,9,8,0,0,0,0,0,0
1704659,30,3,1983,10,male,155,9,9,0,0,0,0,0,0
1383931,32,15,1981,11,male,678,10,7,0,0,0,0,0,0
1273673,32,17,1981,12,male,387,9,5,0,0,0,0,0,0
1430478,32,22,1981,12,female,450,10,3,0,0,0,0,0,0
1415322,32,21,1981,12,female,227,9,4,0,0,0,0,0,0
1907944,32,13,1981,12,male,14,10,10,0,0,0,0,0,0
1634457,32,8,1981,12,male,6,9,5,0,0,0,0,0,0
1962391,31,20,1982,1,male,544,10,1,0,0,0,0,0,0
1349033,31,27,1982,1,male,234,9,3,0,0,0,0,0,0
1549139,31,6,1982,1,male,50,10,9,0,0,0,0,0,0
1782114,31,13,1982,2,male,1003,9,7,0,0,0,0,0,0
1867026,31,17,1982,3,male,32,9,8,0,0,0,0,0,0
1512360,31,8,1982,5,male,413,9,8,0,0,0,0,0,0
1262377,31,14,1982,6,male,312,9,3,0,0,0,0,0,0
1871037,31,20,1982,7,female,380,10,0,0,0,0,0,0,0
1963187,33,8,1980,12,male,250,9,6,0,0,0,0,0,0
1824319,32,1,1981,1,male,216,9,6,0,0,0,0,0,0
1391423,32,1,1981,2,male,406,10,7,0,3,0,2,0,1
1079946,32,22,1981,3,female,413,10,7,0,0,0,0,0,0
1295124,32,27,1981,4,male,226,9,3,0,0,0,0,0,0
2021662,32,21,1981,7,male,170,9,9,0,3,0,3,0,0
1414670,32,18,1981,7,female,107,9,5,0,0,0,0,0,0
1274248,32,14,1981,9,male,800,9,7,0,0,0,0,0,0
1662772,33,1,1980,1,male,347,9,5,0,0,0,0,0,0
1737292,33,1,1980,1,female,204,9,6,0,0,0,0,0,0
1029100,33,1,1980,1,male,68,10,7,0,0,0,0,0,0
1345354,33,3,1980,2,male,441,10,10,0,0,0,0,0,0
1174882,33,22,1980,2,male,270,9,6,0,1,0,0,0,1
1743655,33,15,1980,3,male,470,9,5,0,3,0,1,0,2
1498537,33,26,1980,3,female,309,9,6,0,0,0,0,0,0
1115984,33,26,1980,5,male,208,9,9,0,0,0,0,0,0
1904414,33,30,1980,5,female,159,10,6,0,0,0,0,0,0
1805792,33,25,1980,6,male,409,9,5,0,0,0,0,0,0
1340186,33,22,1980,7,male,17,9,7,0,0,0,0,0,0
1506916,33,20,1980,10,male,443,10,10,0,0,0,0,0,0
1480318,33,11,1980,10,female,372,10,10,0,0,0,0,0,0
1171472,35,2,1978,11,male,101,10,1,0,0,0,0,0,0
1993431,35,9,1978,12,male,307,10,9,0,0,0,0,0,0
1985856,35,13,1978,12,male,73,9,8,0,0,0,0,0,0
1764854,34,17,1979,1,female,591,9,9,0,0,0,0,0,0
1328266,34,2,1979,1,male,314,10,8,0,0,0,0,0,0
2150789,34,11,1979,1,female,8,10,9,0,0,0,0,0,0
1364495,34,8,1979,2,male,390,9,9,0,0,0,0,0,0
1608111,34,26,1979,4,female,381,9,2,0,0,0,0,0,0
2055639,34,29,1979,4,male,281,10,7,0,0,0,0,0,0
1828566,34,24,1979,5,male,956,9,0,0,0,0,0,0,0
1240892,34,3,1979,5,male,493,10,9,0,0,0,0,0,0
1256238,34,16,1979,5,male,180,10,10,0,0,0,0,0,0
2084656,34,1,1979,5,male,206,10,6,0,1,0,1,0,0
1611250,34,3,1979,6,female,408,9,9,0,0,0,0,0,0
1196998,34,14,1979,9,male,340,10,6,0,0,0,0,0,0
1971610,34,8,1979,10,female,268,9,5,0,0,0,0,0,0
1431673,34,3,1979,10,male,195,10,6,0,2,0,0,0,2
1006906,34,12,1979,10,male,124,9,7,0,0,0,0,0,0
1907916,36,27,1977,11,male,60,9,6,0,0,0,0,0,0
1492885,36,5,1977,12,male,1660,9,2,0,0,0,0,0,0
1149872,36,31,1977,12,male,271,9,3,0,0,0,0,0,0
1409360,36,23,1977,12,male,36,9,8,0,0,0,0,0,0
1530695,36,1,1977,12,male,245,10,8,0,0,0,0,0,0
1322740,35,10,1978,1,male,273,10,10,0,0,0,0,0,0
1427876,35,17,1978,3,male,204,9,1,0,0,0,0,0,0
1002574,35,28,1978,3,male,19,10,8,0,0,0,0,0,0
1656409,35,28,1978,4,male,21,10,10,0,0,0,0,0,0
1631657,35,21,1978,7,male,114,10,3,0,1,0,1,0,0
1711015,35,14,1978,8,female,355,10,6,0,0,0,0,0,0
1350272,35,23,1978,8,male,151,10,10,0,0,0,0,0,0
1191948,35,18,1978,10,male,262,9,6,0,0,0,0,0,0
1786503,35,29,1978,10,male,57,9,7,0,6,0,0,0,6
2121782,37,9,1976,11,male,718,10,1,0,0,0,0,0,0
2189279,36,1,1977,1,male,266,9,6,0,18,0,7,0,11
1359779,36,12,1977,4,male,566,10,8,0,0,0,0,0,0
1391124,36,1,1977,4,male,538,9,7,0,0,0,0,0,0
1280916,36,2,1977,5,male,789,10,5,0,1,0,0,0,1
1660162,36,11,1977,7,male,80,10,4,0,0,0,0,0,0
1628032,36,29,1977,8,female,647,10,5,0,0,0,0,0,0
1231201,36,10,1977,8,male,338,9,5,0,0,0,0,0,0
1099870,36,15,1977,8,male,58,9,9,0,0,0,0,0,0
1900582,36,20,1977,10,female,306,9,7,0,0,0,0,0,0
1319084,38,11,1975,12,male,150,9,2,0,0,0,0,0,0
2069631,37,21,1976,1,female,537,9,3,0,0,0,0,0,0
1652581,37,16,1976,2,male,243,10,3,0,3,0,3,0,0
1761741,37,20,1976,3,female,317,9,2,0,1,0,1,0,0
1153943,37,6,1976,4,male,468,9,9,0,0,0,0,0,0
1374194,37,1,1976,4,female,329,9,8,0,1,0,0,0,1
1966071,37,10,1976,6,female,1099,10,1,0,0,0,0,0,0
1653411,37,25,1976,9,male,843,10,8,0,0,0,0,0,0
1379639,37,5,1976,10,male,351,9,6,0,0,0,0,0,0
1499965,38,2,1975,2,female,335,9,8,0,4,0,4,0,0
1181794,38,23,1975,3,male,353,9,3,0,0,0,0,0,0
1852443,38,7,1975,3,female,41,10,7,0,0,0,0,0,0
1368703,38,23,1975,5,male,432,10,8,0,0,0,0,0,0
1926236,38,10,1975,6,male,226,9,7,0,0,0,0,0,0
1367015,38,13,1975,8,male,612,9,5,0,0,0,0,0,0
1909021,40,6,1973,12,female,336,9,8,0,0,0,0,0,0
1147677,39,21,1974,1,female,1409,10,4,0,0,0,0,0,0
1433043,39,31,1974,1,female,170,9,7,0,1,0,0,0,1
1540572,39,1,1974,1,female,138,9,4,0,0,0,0,0,0
2109372,39,3,1974,2,male,198,9,4,0,0,0,0,0,0
1002431,39,19,1974,3,male,608,10,4,0,0,0,0,0,0
1999397,39,27,1974,5,male,325,9,8,0,0,0,0,0,0
1238798,39,23,1974,6,female,810,10,8,0,0,0,0,0,0
2162998,39,18,1974,8,male,117,9,8,0,0,0,0,0,0
1483024,39,26,1974,9,female,293,9,6,0,0,0,0,0,0
1834272,41,24,1972,11,male,251,10,3,0,2,0,0,0,2
1430718,41,20,1972,11,male,162,9,7,0,0,0,0,0,0
1043989,40,22,1973,1,male,1064,10,4,0,0,0,0,0,0
1565652,40,12,1973,2,male,282,9,8,0,0,0,0,0,0
1966951,40,12,1973,4,male,107,9,5,0,0,0,0,0,0
1520048,40,1,1973,11,female,159,10,8,0,1,0,1,0,0
1380895,41,1,1972,1,male,32,9,7,0,0,0,0,0,0
1992736,41,18,1972,3,male,290,9,7,0,0,0,0,0,0
1340994,41,5,1972,5,male,14,10,7,0,0,0,0,0,0
2087770,41,16,1972,6,female,364,9,1,0,0,0,0,0,0
1542048,41,24,1972,9,male,83,9,9,0,0,0,0,0,0
1471142,41,7,1972,10,male,341,9,4,0,0,0,0,0,0
1380999,43,18,1970,12,male,533,9,5,0,0,0,0,0,0
1209574,42,21,1971,2,male,439,10,7,0,0,0,0,0,0
2105977,42,1,1971,6,male,635,9,5,0,0,0,0,0,0
1497602,44,21,1969,11,male,163,10,10,0,0,0,0,0,0
1809734,44,6,1969,11,female,141,9,3,0,2,0,1,0,1
2059439,44,17,1969,12,male,945,10,6,0,0,0,0,0,0
1777219,44,12,1969,12,male,329,10,5,0,0,0,0,0,0
1436200,43,15,1970,1,male,648,10,5,0,0,0,0,0,0
1712820,43,1,1970,1,male,660,10,8,0,0,0,0,0,0
1963702,43,7,1970,3,female,337,10,8,0,0,0,0,0,0
1852607,43,23,1970,4,male,396,10,6,0,0,0,0,0,0
1431418,43,25,1970,5,male,625,9,6,0,0,0,0,0,0
1354964,43,13,1970,6,male,207,10,4,0,1,0,1,0,0
1025997,44,1,1969,1,male,1261,9,9,0,0,0,0,0,0
1327414,44,8,1969,2,male,907,9,2,0,0,0,0,0,0
1519427,44,26,1969,3,male,624,10,9,0,0,0,0,0,0
1265283,44,23,1969,3,male,249,10,9,0,0,0,0,0,0
1064946,44,20,1969,5,male,337,9,7,0,6,0,0,0,6
1966102,44,9,1969,6,female,1584,10,6,0,0,0,0,0,0
1861510,44,4,1969,6,female,557,9,9,0,0,0,0,0,0
2074066,44,1,1969,6,male,128,9,4,0,0,0,0,0,0
1246005,44,14,1969,8,male,1120,10,6,0,3,0,2,0,1
1916705,44,6,1969,8,male,910,10,7,0,0,0,0,0,0
2097467,44,7,1969,9,male,744,10,9,0,0,0,0,0,0
1887613,44,22,1969,9,female,65,10,6,0,0,0,0,0,0
1571404,44,16,1969,10,female,160,10,8,0,0,0,0,0,0
2152208,44,20,1969,10,male,74,10,8,0,0,0,0,0,0
1631142,46,1,1967,12,male,686,10,5,0,1,0,1,0,0
1653894,45,5,1968,1,male,921,9,7,0,1,0,0,0,1
2074117,45,12,1968,1,female,347,10,5,0,0,0,0,0,0
1582452,45,3,1968,2,male,379,9,8,0,1,0,0,0,1
1329507,45,12,1968,4,male,501,9,7,0,0,0,0,0,0
1546420,45,26,1968,7,female,383,9,5,0,0,0,0,0,0
1692502,45,12,1968,7,male,345,10,6,0,0,0,0,0,0
1192963,45,16,1968,9,male,511,9,6,0,0,0,0,0,0
1732330,45,27,1968,9,male,257,9,6,0,0,0,0,0,0
1553321,45,17,1968,10,male,822,10,9,0,0,0,0,0,0
1889532,45,28,1968,10,male,349,9,7,0,0,0,0,0,0
2183378,47,30,1966,11,male,36,10,9,0,0,0,0,0,0
1436276,46,1,1967,1,female,411,10,8,0,1,0,0,0,1
1324738,46,23,1967,2,male,545,9,7,0,0,0,0,0,0
1690655,46,16,1967,3,male,142,10,9,0,0,0,0,0,0
1221179,46,30,1967,5,male,622,9,3,0,0,0,0,0,0
2123098,46,31,1967,5,male,154,9,6,0,3,0,0,0,3
1601356,46,21,1967,7,male,561,9,9,0,0,0,0,0,0
1453041,46,23,1967,8,male,450,10,5,0,0,0,0,0,0
2114605,46,22,1967,10,male,83,9,8,0,0,0,0,0,0
1533753,48,24,1965,11,female,658,9,6,0,0,0,0,0,0
1566535,48,6,1965,11,male,457,10,2,0,0,0,0,0,0
1009285,48,23,1965,12,male,268,9,6,0,0,0,0,0,0
1408931,47,23,1966,1,male,418,9,6,0,0,0,0,0,0
